date_unix,date_GMT,Country,League,Home Team,Away Team,Home Team Points Per Game (Pre-Match),Away Team Points Per Game (Pre-Match),Home Team Points Per Game (Current),Away Team Points Per Game (Current),Average Goals,BTTS Average,Over05 Average,Over15 Average,Over25 Average,Over35 Average,Over45 Average,Over05 FHG HT Average,Over15 FHG HT Average,Over05 2HG Average,Over15 2HG Average,Average Corners,Average Cards,Average Over 8.5 Corners,Average Over 9.5 Corners,Average Over 10.5 Corners,Match Status,Result - Home Team Goals,Result - Away Team Goals,Home Team Corners,Away Team Corners,Home Team Offsides,Away Team Offsides,Home Team Yellow Cards,Away Team Yellow Cards,Home Team Red Cards,Away Team Red Cards,Home Team Shots,Away Team Shots,Home Team Shots On Target,Away Team Shots On Target,Home Team Shots Off Target,Away Team Shots Off Target,Home Team Possession,Away Team Possession,Odds_Home_Win,Odds_Draw,Odds_Away_Win,Odds_Over15,Odds_Over25,Odds_Over35,Odds_Over45,Odds_BTTS_Yes,Odds_BTTS_No,Home Team Pre-Match xG,Away Team Pre-Match xG,Home Team xG,Away Team xG,Odds_Under05,Odds_Under15,Odds_Under25,Odds_Under35,Odds_Under45,Odds_DoubleChance_1x,Odds_DoubleChance_12,Odds_DoubleChance_x2,Odds_DrawNoBet_1,Odds_DrawNoBet_2,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115,Odds_Corners_Under75,Odds_Corners_Under85,Odds_Corners_Under95,Odds_Corners_Under105,Odds_Corners_Under115,Under05 Average,Under15 Average,Under25 Average,Under35 Average,Under45 Average,Odds_1st_Half_Over05,Odds_1st_Half_Over15,Odds_1st_Half_Over25,Odds_1st_Half_Under05,Odds_1st_Half_Under15,Odds_1st_Half_Under25,Odds_2nd_Half_Over05,Odds_2nd_Half_Over15,Odds_2nd_Half_Over25,Odds_2nd_Half_Under05,Odds_2nd_Half_Under15,Odds_2nd_Half_Under25,Odds_1st_Half_BTTS_Yes,Odds_1st_Half_BTTS_No,Odds_2nd_Half_BTTS_Yes,Odds_2nd_Half_BTTS_No,1H BTTS Average,Odds_Home_Team_Had_More_Corners,Odds_Both_Teams_Same_Corners,Odds_Away_Team_Had_More_Corners,Home Team Overall Points Per Game (Pre-Match),Away Team Overall Points Per Game (Pre-Match),Game Week,Match FootyStats URL
1779890400,May 27 2026 - 2:00pm,Poland,I Liga Women,Resovia Rzeszów W,Czarni Sosnowiec II,1.30,1.00,1.30,1.00,4.10,70,100,85,80,50,40,20,15,25,15,8.33,0.00,50,50,17,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.24,1.45,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,15,20,50,60,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,50,N/A,N/A,N/A,1.40,1.40,22,/poland/cwks-resovia-rzeszow-women-vs-kks-czarni-sosnowiec-ii-h2h-stats
1779890400,May 27 2026 - 2:00pm,Uzbekistan,Cup,Yaypan,Termez Surkhon,1.50,1.50,1.50,1.50,3.25,50,100,75,50,50,50,75,0,100,50,10.50,-0.50,50,50,50,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.22,1.71,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,25,50,50,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,1.50,1.50,0,/uzbekistan/termez-surkhon-vs-yaypan-h2h-stats
1779890400,May 27 2026 - 2:00pm,Uzbekistan,Cup,Pakhtakor,Kattaqurgon,1.50,1.50,1.50,1.50,3.25,50,100,75,50,50,50,75,0,100,50,7.50,-0.50,25,25,25,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.19,0.88,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,25,50,50,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,1.50,1.50,0,/uzbekistan/fk-pakhtakor-tashkent-vs-kattaqurgon-fc-h2h-stats
1779890400,May 27 2026 - 2:00pm,Estonia,U19 Eliitliiga Esiliiga,Kuressaare U19,Kohtla-Järve U19,0.00,1.00,0.00,1.00,1.50,0,50,50,50,0,0,25,25,50,25,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,50,50,50,100,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.33,1.33,5,/estonia/kohtla-jarve-linnameeskond-under-19-vs-kuressaare-u19-h2h-stats
1779890400,May 27 2026 - 2:00pm,Moldova,Playoffs 1 2,Sireți,Floreşti,1.92,1.33,1.92,1.33,2.96,50,96,75,42,33,17,38,21,46,21,9.85,-1.58,72,72,43,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.32,1.49,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4,25,58,67,83,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20,N/A,N/A,N/A,1.92,1.33,0,/moldova/fc-floresti-vs-fc-sireti-h2h-stats
1779892200,May 27 2026 - 2:30pm,Iran,Azadegan League,Naft Bandar Abbas,Fard Alborz,1.54,0.92,1.54,0.92,0.98,31,56,31,12,0,0,40,8,43,8,6.33,0.00,67,67,9,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.66,2.51,2.86,N/A,N/A,N/A,N/A,N/A,N/A,1.05,0.70,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,45,69,89,100,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8,N/A,N/A,N/A,1.28,1.32,26,/iran/palayesh-naft-bandar-abbas-fc-vs-fard-alborz-h2h-stats
1779892200,May 27 2026 - 2:30pm,Kyrgyzstan,Top Liga,Asia Talas,Asiagoal,2.40,1.33,2.40,1.33,4.27,84,100,100,84,84,30,90,64,74,64,10.00,0.00,84,84,34,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.02,1.59,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,17,17,70,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,54,N/A,N/A,N/A,2.30,1.00,11,/kyrgyzstan/fc-asiagoal-vs-asia-talas-h2h-stats
1779892200,May 27 2026 - 2:30pm,Kyrgyzstan,Top Liga,Neftchi Kochkor-Ata,Bars,1.20,1.86,1.20,1.86,2.72,70,100,80,63,7,7,56,22,90,56,10.25,0.00,63,50,50,suspended,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.21,1.41,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,20,37,93,93,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15,N/A,N/A,N/A,1.20,2.00,11,/kyrgyzstan/fk-neftchi-kochkor-ata-vs-fc-bars-issyk-kul-h2h-stats
1779892200,May 27 2026 - 2:30pm,Kyrgyzstan,Top Liga,Alga,Bishkek City,2.33,1.00,2.33,1.00,2.63,63,92,92,59,21,0,50,9,84,63,7.75,0.00,13,13,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.24,0.95,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9,9,42,79,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,2.20,1.20,11,/kyrgyzstan/fk-alga-bishkek-vs-fc-bishkek-city-h2h-stats
1779892200,May 27 2026 - 2:30pm,Slovakia,I Liga Women,Partizán Bardejov W,Spartak Myjava W,1.43,2.78,1.43,2.78,4.39,44,100,98,70,50,29,68,44,74,50,10.32,-1.30,36,32,29,suspended,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.49,2.29,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,2,31,50,72,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6,N/A,N/A,N/A,1.43,2.78,3,/slovakia/partizan-bardejov-women-vs-tj-spartak-myjava-women-h2h-stats
1779894000,May 27 2026 - 3:00pm,Poland,4 Liga Podlaska,MOSP Białystok,Pionier Brańsk,0.55,1.79,0.55,1.79,4.66,62,95,92,79,59,49,5,2,5,4,11.50,-1.90,25,25,25,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.02,1.14,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5,9,21,41,52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.55,1.79,30,/poland/mosp-bialystok-vs-pionier-bransk-h2h-stats
1779894000,May 27 2026 - 3:00pm,Poland,4 Liga Podlaska,Krynki,Hetman Tykocin,0.76,1.34,0.76,1.34,5.11,72,97,95,87,73,55,9,7,7,5,10.00,-2.00,100,84,34,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,1.39,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4,5,14,28,45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17,N/A,N/A,N/A,0.76,1.34,30,/poland/ks-hetman-tykocin-vs-krynki-h2h-stats
1779894000,May 27 2026 - 3:00pm,Poland,4 Liga Małopolska,Kalwarianka Kalwaria,Lubań Maniowy,1.34,1.53,1.34,1.53,3.07,53,91,79,58,33,21,64,39,74,45,7.86,-1.85,39,39,25,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.54,1.16,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,22,42,68,80,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19,N/A,N/A,N/A,1.34,1.53,35,/poland/miejski-klub-sportowy-kalwarianka-kalwaria-zebrzydowska-vs-lks-luban-maniowy-h2h-stats
1779894000,May 27 2026 - 3:00pm,Cameroon,Elite One,Cotonsport,Panthère,2.30,1.30,2.30,1.30,2.05,35,80,60,30,10,10,60,25,50,25,7.74,0.00,32,21,16,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.54,0.92,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20,40,70,90,90,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17,N/A,N/A,N/A,1.75,1.40,21,/cameroon/cotonsport-de-garoua-vs-panthere-sportive-du-nde-h2h-stats
1779894000,May 27 2026 - 3:00pm,Lithuania,A Lyga Women,Banga W,TransINVEST Vilnius W,0.80,0.33,0.80,0.33,2.07,17,90,80,37,0,0,34,0,34,0,6.67,0.00,84,84,67,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.80,1.52,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,20,64,100,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.63,0.29,13,/lithuania/fk-banga-gargzdai-women-vs-fk-transinvest-vilnius-women-h2h-stats
1779894000,May 27 2026 - 3:00pm,Kazakhstan,First Division,Turan Turkistan,Ekibastuz,1.50,1.50,1.50,1.50,2.13,13,100,63,38,13,0,38,25,88,38,6.67,4.50,50,17,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.67,3.94,3.86,N/A,N/A,N/A,N/A,N/A,N/A,0.77,1.45,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,38,63,88,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13,N/A,N/A,N/A,1.71,1.57,8,/kazakhstan/fk-ekibastuz-vs-fk-turan-turkistan-h2h-stats
1779894000,May 27 2026 - 3:00pm,Bosnia and Herzegovina,First League RS,Famos Vojkovići,Zvijezda '09 Brgule,1.22,1.44,1.22,1.44,2.60,40,89,71,50,27,14,62,29,64,41,8.51,-1.73,42,28,24,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.22,1.48,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12,29,50,74,87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29,N/A,N/A,N/A,1.22,1.44,5,/bosnia-and-herzegovina/zvijezda-09-brgule-etno-selo-stanisic-vs-fk-famos-vojkovici-h2h-stats
1779894000,May 27 2026 - 3:00pm,Bosnia and Herzegovina,First League RS,Omarska,Vlasenica,1.14,0.74,1.14,0.74,2.43,45,87,78,45,22,9,62,33,66,35,6.83,-1.89,63,54,50,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.15,0.73,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13,22,55,79,91,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20,N/A,N/A,N/A,1.14,0.74,5,/bosnia-and-herzegovina/fk-vlasenica-vs-fk-omarska-h2h-stats
1779894000,May 27 2026 - 3:00pm,Bosnia and Herzegovina,First League RS,Velež Nevesinje,Sutjeska Foča,1.18,1.23,1.18,1.23,2.79,50,94,80,50,26,19,61,28,72,43,7.00,-1.84,52,44,39,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.89,1.02,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6,21,50,74,82,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17,N/A,N/A,N/A,1.18,1.23,5,/bosnia-and-herzegovina/fk-sutjeska-foca-vs-fk-velez-nevesinje-h2h-stats
1779894000,May 27 2026 - 3:00pm,Finland,Womens Cup,EPS W,PPJ W,3.00,3.00,3.00,3.00,3.50,50,100,100,50,50,50,50,0,50,0,5.00,-2.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.74,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,50,50,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,3.00,3.00,0,/finland/espoon-palloseuran-jalkapallo-women-vs-pallo-pojat-juniorit-women-h2h-stats
1779894000,May 27 2026 - 3:00pm,Armenia,Armenian Premier League,Banants,Artsakh,1.67,1.92,1.67,1.92,2.75,34,84,75,46,38,25,67,29,75,54,10.19,5.31,54,45,31,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.24,3.60,1.73,N/A,N/A,N/A,N/A,N/A,N/A,1.39,1.64,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17,25,54,63,75,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13,N/A,N/A,N/A,1.88,2.04,27,/armenia/fc-banants-vs-fc-artsakh-h2h-stats
1779894000,May 27 2026 - 3:00pm,Armenia,Armenian Premier League,FC Avan Academy,Gandzasar,2.18,0.42,2.18,0.42,2.71,49,96,75,49,31,13,79,39,79,49,10.10,4.78,35,31,27,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.42,1.14,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4,26,52,70,87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22,N/A,N/A,N/A,2.16,0.81,27,/armenia/fc-avan-academy-vs-fc-gandzasar-kapan-h2h-stats
1779894000,May 27 2026 - 3:00pm,Armenia,Armenian Premier League,Pyunik,Van,2.33,1.08,2.33,1.08,2.33,33,92,67,42,13,13,83,29,67,29,8.41,3.30,35,22,13,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.32,4.70,8.00,N/A,N/A,N/A,N/A,N/A,N/A,1.80,1.14,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8,34,58,88,88,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4,N/A,N/A,N/A,2.00,1.19,27,/armenia/pyunik-fc-vs-fk-van-h2h-stats
1779894000,May 27 2026 - 3:00pm,Finland,Womens Cup,KTP W,Honka W,3.00,3.00,3.00,3.00,3.50,0,100,100,50,50,50,100,100,50,50,12.00,-2.00,50,50,50,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.06,2.25,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,50,50,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,3.00,3.00,0,/finland/fc-honka-women-vs-fc-kotkan-tyovaen-palloilijat-women-h2h-stats
1779894900,May 27 2026 - 3:15pm,Iran,Azadegan League,Saipa,Mes Shahr-e Babak,1.75,1.75,1.75,1.75,1.38,29,71,38,21,8,0,42,17,54,21,6.54,0.00,20,13,13,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.73,2.64,2.16,N/A,N/A,N/A,N/A,N/A,N/A,1.32,1.03,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29,63,80,92,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9,N/A,N/A,N/A,1.56,2.04,26,/iran/saipa-fc-vs-mes-shahr-e-babak-fc-h2h-stats
1779894900,May 27 2026 - 3:15pm,Iran,Azadegan League,Sanat Naft,Mes Soongoun,2.23,0.50,2.23,0.50,1.92,31,80,52,36,16,9,48,32,68,28,9.80,0.00,41,31,26,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.89,2.71,4.72,N/A,N/A,N/A,N/A,N/A,N/A,1.13,0.92,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20,48,65,84,92,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20,N/A,N/A,N/A,1.72,0.96,26,/iran/sanat-naft-fc-vs-mes-soongoun-varzaghan-fc-h2h-stats
1779895800,May 27 2026 - 3:30pm,Poland,4 Liga Pomorska,Gryf Wejherowo,Powiśle Dzierzgoń,1.50,0.60,1.50,0.60,2.57,42,97,62,49,28,14,62,21,76,45,9.00,1.00,84,34,34,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.08,0.84,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4,38,52,72,87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7,N/A,N/A,N/A,1.17,1.00,18,/poland/wks-gryf-wejherowo-vs-dks-powisle-dzierzgon-h2h-stats
1779895800,May 27 2026 - 3:30pm,Poland,4 Liga Podlaska,Olimpia Zambrów,Tur Bielsk Podlaski,2.72,1.83,2.72,1.83,4.48,45,99,95,76,57,50,7,5,7,3,18.50,-1.93,100,100,100,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.20,1.33,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,5,24,43,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,50,N/A,N/A,N/A,2.72,1.83,30,/poland/zks-olimpia-zambrow-vs-bks-tur-bielsk-podlaski-h2h-stats
1779895800,May 27 2026 - 3:30pm,Poland,4 Liga Podlaska,Ruch Wysokie Mazowieckie,Promień Mońki,2.00,1.34,2.00,1.34,4.01,65,100,93,70,57,30,9,6,7,4,12.67,-1.89,100,75,34,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.95,1.30,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,7,30,44,70,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,75,N/A,N/A,N/A,2.00,1.34,30,/poland/ks-ruch-wysokie-mazowieckie-vs-lks-promien-monki-h2h-stats
